metric,projector,instance,family,subset,precision,recall,f1
test_incremental/macro_example,box_adapter_bert_ms,0,location/geography,10,0.027133695781230927,0.02121361531317234,0.023811202496290207
test_pretraining/macro_types,box_adapter_bert_ms,0,location/geography,10,0.7075223922729492,0.6583654880523682,0.6820594072341919
test_incremental/macro_types,box_adapter_bert_ms,0,location/geography,10,0.27381306886672974,0.49444445967674255,0.35244783759117126
test_incremental_only/macro_types,box_adapter_bert_ms,0,location/geography,10,0.03175077587366104,0.5111111402511597,0.059787485748529434
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,2,location/geography,10,0.24074074625968933,0.6777777671813965,0.35528674721717834
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,2,location/geography,10,0.364814817905426,0.6611111164093018,0.4701765179634094
test_incremental_location-geography-island/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.34375,0.7333333492279053,0.4680851101875305
test_incremental_only/macro_example,classifier_adapter_bert_ms,2,location/geography,10,0.010689031332731249,0.030093735083937645,0.015774942934513092
test_incremental_location-geography-body_of_water/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.359375,0.7666666507720947,0.4893617033958435
test_incremental_location-geography/macro_types,classifier_adapter_bert_ms,2,location/geography,10,1.0,0.644444465637207,0.7837837934494019
test/micro,classifier_adapter_bert_ms,2,location/geography,10,0.8370454907417297,0.8531237840652466,0.845008134841919
test_incremental/micro,classifier_adapter_bert_ms,2,location/geography,10,0.4722222089767456,0.6611111164093018,0.5509259104728699
test_pretraining/micro,classifier_adapter_bert_ms,2,location/geography,10,0.8370454907417297,0.8531237840652466,0.845008134841919
test/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.8310278654098511,0.8061894774436951,0.8184202909469604
test_incremental_location-geography-mountain/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.24242424964904785,0.5333333611488342,0.3333333432674408
test_pretraining/macro_example,classifier_adapter_bert_ms,2,location/geography,10,0.8549333810806274,0.8618078231811523,0.8583568334579468
test/macro_example,classifier_adapter_bert_ms,2,location/geography,10,0.8549333810806274,0.8618078231811523,0.8583568334579468
test_incremental_only/micro,classifier_adapter_bert_ms,2,location/geography,10,0.3144329786300659,0.6777777671813965,0.42957744002342224
test_incremental/macro_example,classifier_adapter_bert_ms,2,location/geography,10,0.016197992488741875,0.02935372479259968,0.020876113325357437
test_pretraining/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.8310278654098511,0.8061894774436951,0.8184202909469604
test_incremental/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.4863873124122619,0.6694444417953491,0.5634198784828186
test_incremental_only/macro_types,classifier_adapter_bert_ms,2,location/geography,10,0.3151831030845642,0.6777778267860413,0.4302769899368286
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,1,location/geography,10,0.21851852536201477,0.6333333253860474,0.32492756843566895
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,1,location/geography,10,0.37037038803100586,0.638888955116272,0.4689093232154846
test_incremental_location-geography-island/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.3620689511299134,0.699999988079071,0.4772726893424988
test_incremental_only/macro_example,classifier_adapter_bert_ms,1,location/geography,10,0.009702350944280624,0.0281203743070364,0.014426974579691889
test_incremental_location-geography-body_of_water/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.4137931168079376,0.800000011920929,0.5454545617103577
test_incremental_location-geography/macro_types,classifier_adapter_bert_ms,1,location/geography,10,1.0,0.644444465637207,0.7837837934494019
test/micro,classifier_adapter_bert_ms,1,location/geography,10,0.8393198251724243,0.8523476719856262,0.845783531665802
test_incremental/micro,classifier_adapter_bert_ms,1,location/geography,10,0.4935622215270996,0.6388888955116272,0.5569007396697998
test_pretraining/micro,classifier_adapter_bert_ms,1,location/geography,10,0.8393198251724243,0.8523476719856262,0.845783531665802
test/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.8317018747329712,0.8035227656364441,0.8173695206642151
test_incremental_location-geography-mountain/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.20338982343673703,0.4000000059604645,0.26966288685798645
test_pretraining/macro_example,classifier_adapter_bert_ms,1,location/geography,10,0.8564627170562744,0.8611500263214111,0.858799934387207
test/macro_example,classifier_adapter_bert_ms,1,location/geography,10,0.8564627170562744,0.8611500263214111,0.858799934387207
test_incremental_only/micro,classifier_adapter_bert_ms,1,location/geography,10,0.3257142901420593,0.6333333253860474,0.4301886856555938
test_incremental/macro_example,classifier_adapter_bert_ms,1,location/geography,10,0.01644466258585453,0.028367044404149055,0.020819848403334618
test_pretraining/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.8317018747329712,0.8035227656364441,0.8173695206642151
test_incremental/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.4948129653930664,0.6361111402511597,0.5566351413726807
test_incremental_only/macro_types,classifier_adapter_bert_ms,1,location/geography,10,0.32641732692718506,0.6333333253860474,0.4308014214038849
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,0,location/geography,10,0.2537037134170532,0.6888889074325562,0.370836079120636
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,0,location/geography,10,0.364814817905426,0.6666666865348816,0.47157391905784607
test_incremental_location-geography-island/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.31343284249305725,0.699999988079071,0.4329896867275238
test_incremental_only/macro_example,classifier_adapter_bert_ms,0,location/geography,10,0.01126459427177906,0.030587073415517807,0.016465339809656143
test_incremental_location-geography-body_of_water/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.3636363744735718,0.800000011920929,0.5
test_incremental_location-geography/macro_types,classifier_adapter_bert_ms,0,location/geography,10,1.0,0.644444465637207,0.7837837934494019
test/micro,classifier_adapter_bert_ms,0,location/geography,10,0.836598813533783,0.8533177971839905,0.8448755741119385
test_incremental/micro,classifier_adapter_bert_ms,0,location/geography,10,0.46875,0.6666666865348816,0.5504586696624756
test_pretraining/micro,classifier_adapter_bert_ms,0,location/geography,10,0.836598813533783,0.8533177971839905,0.8448755741119385
test/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.8308889865875244,0.806856095790863,0.818696141242981
test_incremental_location-geography-mountain/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.26153847575187683,0.5666666626930237,0.35789474844932556
test_pretraining/macro_example,classifier_adapter_bert_ms,0,location/geography,10,0.855270504951477,0.8619722723960876,0.8586083054542542
test/macro_example,classifier_adapter_bert_ms,0,location/geography,10,0.855270504951477,0.8619722723960876,0.8586083054542542
test_incremental_only/micro,classifier_adapter_bert_ms,0,location/geography,10,0.31313130259513855,0.6888889074325562,0.4305555522441864
test_incremental/macro_example,classifier_adapter_bert_ms,0,location/geography,10,0.016197994351387024,0.029600393027067184,0.02093816176056862
test_pretraining/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.8308889865875244,0.806856095790863,0.818696141242981
test_incremental/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.48465192317962646,0.6777777671813965,0.5651718974113464
test_incremental_only/macro_types,classifier_adapter_bert_ms,0,location/geography,10,0.31286925077438354,0.6888889074325562,0.4303077757358551
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.7388889789581299,0.8000000715255737,0.7682311534881592
test_incremental_location-geography-island/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.30666667222976685,0.7666666507720947,0.4380952715873718
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.7685185670852661,0.7222222685813904,0.7446514964103699
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.03280710428953171,0.03552047163248062,0.03410991281270981
test_incremental_location-geography-body_of_water/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.3243243098258972,0.800000011920929,0.4615384638309479
test/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.8305506110191345,0.8135227560997009,0.8219484686851501
test_incremental_location-geography/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,1.0,0.644444465637207,0.7837837934494019
test_incremental/micro,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.44368600845336914,0.7222222089767456,0.5496828556060791
test_incremental_location-geography-mountain/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.2906976640224457,0.8333333134651184,0.43103447556495667
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.8462952375411987,0.8635345697402954,0.8548280000686646
test/micro,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.8326407074928284,0.855258047580719,0.8437978625297546
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.8326407074928284,0.855258047580719,0.8437978625297546
test/macro_example,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.8462952375411987,0.8635345697402954,0.8548280000686646
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.3063829839229584,0.800000011920929,0.4430769383907318
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.03412267565727234,0.03206709399819374,0.03306296840310097
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.8305506110191345,0.8135227560997009,0.8219484686851501
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.480422168970108,0.7611110806465149,0.5890371799468994
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,2,location/geography,20,0.30722954869270325,0.8000000715255737,0.443961501121521
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.6888889670372009,0.7000000476837158,0.6944000720977783
test_incremental_location-geography-island/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.44897958636283875,0.7333333492279053,0.5569620132446289
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.7203704118728638,0.6722222566604614,0.695464015007019
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.030587073415517807,0.03108041360974312,0.03083176910877228
test_incremental_location-geography-body_of_water/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.550000011920929,0.7333333492279053,0.6285714507102966
test/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.842953622341156,0.8075227737426758,0.8248578310012817
test_incremental_location-geography/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,1.0,0.644444465637207,0.7837837934494019
test_incremental/micro,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.6648351550102234,0.6722221970558167,0.6685082316398621
test_incremental_location-geography-mountain/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.5428571701049805,0.6333333253860474,0.5846154093742371
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.8595743179321289,0.8620955944061279,0.8608331084251404
test/micro,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.8487362265586853,0.8535118103027344,0.8511173129081726
test_pretraining/micro,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.8487362265586853,0.8535118103027344,0.8511173129081726
test/macro_example,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.8595743179321289,0.8620955944061279,0.8608331084251404
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.5080645084381104,0.699999988079071,0.5887849926948547
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.03198487311601639,0.02984706498682499,0.030879013240337372
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.842953622341156,0.8075227737426758,0.8248578310012817
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.6354591846466064,0.6861110925674438,0.6598144769668579
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,2,location/geography,20,0.5139455795288086,0.7000000476837158,0.5927150249481201
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.7444444894790649,0.8000000715255737,0.7712231278419495
test_incremental_location-geography-island/macro_types,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.2874999940395355,0.7666666507720947,0.4181817770004273
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.7722222805023193,0.7222222685813904,0.7463858127593994
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.033053770661354065,0.03552047163248062,0.03424275666475296
test_incremental_location-geography-body_of_water/macro_types,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.3243243098258972,0.800000011920929,0.4615384638309479
test/macro_types,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.8306033611297607,0.8135227560997009,0.8219742774963379
test_incremental_location-geography/macro_types,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,1.0,0.644444465637207,0.7837837934494019
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.4452054798603058,0.7222222089767456,0.5508474707603455
test_incremental_location-geography-mountain/macro_types,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.3125,0.8333333134651184,0.4545454680919647
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.8464350700378418,0.8635345697402954,0.8548992872238159
test/micro,kenn_bottom_up_adapter_bert_ms,2,location/geography,20,0.8327980637550354,0.855258047580719,0.8438786864280701
